149,125
139,125
150,182
138,182
150,162
138,162
159,202
129,202
159,142
129,142
163,178
125,178
163,166
125,166
153,208
135,208
153,136
135,136
178,178
110,178
178,166
110,166
147,219
141,219
147,125
141,125
179,185
109,185
179,159
109,159
146,193
142,193
146,151
142,151
190,149
98,149
190,195
98,195
177,187
111,187
177,157
111,157
171,203
117,203
171,141
117,141
180,191
108,191
180,153
108,153
179,168
109,168
179,176
109,176
172,211
116,211
172,133
116,133
159,187
129,187
159,157
129,157
159,198
129,198
159,146
129,146
145,200
143,200
145,144
143,144
180,197
108,197
180,147
108,147
181,196
107,196
181,148
107,148
154,192
134,192
154,152
134,152
188,158
100,158
188,186
100,186
168,196
120,196
168,148
120,148
193,167
95,167
193,177
95,177
158,212
130,212
158,132
130,132
175,177
113,177
175,167
113,167
167,183
121,183
167,161
121,161
190,160
98,160
190,184
98,184
168,172
120,172
168,172
120,172
146,221
142,221
146,123
142,123
175,182
113,182
175,162
113,162
156,213
132,213
156,131
132,131
192,184
96,184
192,160
96,160
158,189
130,189
158,155
130,155
145,208
143,208
145,136
143,136
180,165
108,165
180,179
108,179
184,166
104,166
184,178
104,178
691,104
597,104
691,116
597,116
665,149
623,149
665,71
623,71
669,134
619,134
669,86
619,86
667,141
621,141
667,79
621,79
682,146
606,146
682,74
606,74
683,126
605,126
683,94
605,94
667,110
621,110
667,110
621,110
694,136
594,136
694,84
594,84
689,116
599,116
689,104
599,104
682,138
606,138
682,82
606,82
689,104
599,104
689,116
599,116
670,160
618,160
670,60
618,60
666,149
622,149
666,71
622,71
644,145
644,145
644,75
644,75
690,98
598,98
690,122
598,122
687,152
601,152
687,68
601,68
694,139
594,139
694,81
594,81
687,144
601,144
687,76
601,76
686,112
602,112
686,108
602,108
656,166
632,166
656,54
632,54
696,99
592,99
696,121
592,121
665,115
623,115
665,105
623,105
683,148
605,148
683,72
605,72
683,136
605,136
683,84
605,84
698,96
590,96
698,124
590,124
647,161
641,161
647,59
641,59
644,123
644,123
644,97
644,97
693,87
595,87
693,133
595,133
662,152
626,152
662,68
626,68
701,124
587,124
701,96
587,96
675,106
613,106
675,114
613,114
683,111
605,111
683,109
605,109
672,126
616,126
672,94
616,94
685,138
603,138
685,82
603,82
657,128
631,128
657,92
631,92
671,162
617,162
671,58
617,58
666,131
622,131
666,89
622,89
672,163
616,163
672,57
616,57
671,129
617,129
671,91
617,91
671,150
617,150
671,70
617,70
682,117
606,117
682,103
606,103
677,158
611,158
677,62
611,62
693,112
595,112
693,108
595,108
644,169
644,169
644,51
644,51
661,124
627,124
661,96
627,96
695,118
593,118
695,102
593,102
690,145
598,145
690,75
598,75
677,107
611,107
677,113
611,113
648,134
640,134
648,86
640,86
668,165
620,165
668,55
620,55
671,142
617,142
671,78
617,78
651,157
637,157
651,63
637,63
659,169
629,169
659,51
629,51
692,121
596,121
692,99
596,99
663,120
625,120
663,100
625,100
677,117
611,117
677,103
611,103
694,103
594,103
694,117
594,117
674,112
614,112
674,108
614,108
668,130
620,130
668,90
620,90
701,77
587,77
701,143
587,143
681,120
607,120
681,100
607,100
644,141
644,141
644,79
644,79
694,142
594,142
694,78
594,78
661,151
627,151
661,69
627,69
645,136
643,136
645,84
643,84
702,77
586,77
702,143
586,143
654,144
634,144
654,76
634,76
691,132
597,132
691,88
597,88
677,142
611,142
677,78
611,78
693,98
595,98
693,122
595,122
690,115
598,115
690,105
598,105
687,122
601,122
687,98
601,98
654,163
634,163
654,57
634,57
680,156
608,156
680,64
608,64
679,117
609,117
679,103
609,103
674,135
614,135
674,85
614,85
684,126
604,126
684,94
604,94
668,116
620,116
668,104
620,104
666,129
622,129
666,91
622,91
667,153
621,153
667,67
621,67
688,121
600,121
688,99
600,99
668,120
620,120
668,100
620,100
693,105
595,105
693,115
595,115
677,137
611,137
677,83
611,83
700,121
588,121
700,99
588,99
662,163
626,163
662,57
626,57
691,141
597,141
691,79
597,79
652,168
636,168
652,52
636,52
699,107
589,107
699,113
589,113
663,124
625,124
663,96
625,96
670,152
618,152
670,68
618,68
686,134
602,134
686,86
602,86
648,140
640,140
648,80
640,80
655,129
633,129
655,91
633,91
645,112
643,112
645,108
643,108
699,81
589,81
699,139
589,139
701,96
587,96
701,124
587,124
648,156
640,156
648,64
640,64
654,112
634,112
654,108
634,108
686,125
602,125
686,95
602,95
585,234
549,234
585,178
549,178
588,218
546,218
588,194
546,194
594,232
540,232
594,180
540,180
586,207
548,207
586,205
548,205
612,217
522,217
612,195
522,195
601,206
533,206
601,206
533,206
592,209
542,209
592,203
542,203
570,222
564,222
570,190
564,190
583,230
551,230
583,182
551,182
612,213
522,213
612,199
522,199
617,205
517,205
617,207
517,207
586,247
548,247
586,165
548,165
577,255
557,255
577,157
557,157
614,185
520,185
614,227
520,227
616,183
518,183
616,229
518,229
610,228
524,228
610,184
524,184
578,252
556,252
578,160
556,160
584,207
550,207
584,205
550,205
601,204
533,204
601,208
533,208
601,229
533,229
601,183
533,183
600,244
534,244
600,168
534,168
569,224
565,224
569,188
565,188
580,215
554,215
580,197
554,197
597,227
537,227
597,185
537,185
571,243
563,243
571,169
563,169
586,204
548,204
586,208
548,208
603,201
531,201
603,211
531,211
575,255
559,255
575,157
559,157
568,244
566,244
568,168
566,168
592,226
542,226
592,186
542,186
590,226
544,226
590,186
544,186
616,220
518,220
616,192
518,192
590,225
544,225
590,187
544,187
596,229
538,229
596,183
538,183
592,244
542,244
592,168
542,168
568,231
566,231
568,181
566,181
610,207
524,207
610,205
524,205
604,195
530,195
604,217
530,217
581,218
553,218
581,194
553,194
612,212
522,212
612,200
522,200
591,227
543,227
591,185
543,185
606,206
528,206
606,206
528,206
588,209
546,209
588,203
546,203
590,232
544,232
590,180
544,180
615,212
519,212
615,200
519,200
614,208
520,208
614,204
520,204
583,246
551,246
583,166
551,166
612,225
522,225
612,187
522,187
571,207
563,207
571,205
563,205
576,219
558,219
576,193
558,193
579,247
555,247
579,165
555,165
614,180
520,180
614,232
520,232
579,212
555,212
579,200
555,200
575,250
559,250
575,162
559,162
572,245
562,245
572,167
562,167
607,224
527,224
607,188
527,188
586,249
548,249
586,163
548,163
567,209
567,209
567,203
567,203
605,227
529,227
605,185
529,185
600,215
534,215
600,197
534,197
570,249
564,249
570,163
564,163
591,241
543,241
591,171
543,171
578,223
556,223
578,189
556,189
576,224
558,224
576,188
558,188
601,215
533,215
601,197
533,197
610,220
524,220
610,192
524,192
595,242
539,242
595,170
539,170
574,243
560,243
574,169
560,169
597,206
537,206
597,206
537,206
589,225
545,225
589,187
545,187
602,229
532,229
602,183
532,183
582,219
552,219
582,193
552,193
593,219
541,219
593,193
541,193
567,247
567,247
567,165
567,165
575,210
559,210
575,202
559,202
587,213
547,213
587,199
547,199
583,226
551,226
583,186
551,186
601,241
533,241
601,171
533,171
603,207
531,207
603,205
531,205
604,211
530,211
604,201
530,201
601,219
533,219
601,193
533,193
591,226
543,226
591,186
543,186
587,230
547,230
587,182
547,182
605,229
529,229
605,183
529,183
616,187
518,187
616,225
518,225
586,206
548,206
586,206
548,206
611,228
523,228
611,184
523,184
614,190
520,190
614,222
520,222
612,193
522,193
612,219
522,219
603,212
531,212
603,200
531,200
599,197
535,197
599,215
535,215
592,213
542,213
592,199
542,199
577,256
557,256
577,156
557,156
618,166
516,166
618,246
516,246
591,249
543,249
591,163
543,163
597,204
537,204
597,208
537,208
571,215
563,215
571,197
563,197
612,223
522,223
612,189
522,189
610,196
524,196
610,216
524,216
582,254
552,254
582,158
552,158
904,789
856,789
904,751
856,751
905,767
855,767
905,773
855,773
892,788
868,788
892,752
868,752
929,783
831,783
929,757
831,757
931,737
829,737
931,803
829,803
886,771
874,771
886,769
874,769
918,808
842,808
918,732
842,732
919,792
841,792
919,748
841,748
900,794
860,794
900,746
860,746
920,766
840,766
920,774
840,774
929,786
831,786
929,754
831,754
907,771
853,771
907,769
853,769
881,813
879,813
881,727
879,727
920,757
840,757
920,783
840,783
884,798
876,798
884,742
876,742
917,770
843,770
917,770
843,770
927,761
833,761
927,779
833,779
882,813
878,813
882,727
878,727
920,803
840,803
920,737
840,737
921,787
839,787
921,753
839,753
911,770
849,770
911,770
849,770
915,765
845,765
915,775
845,775
933,739
827,739
933,801
827,801
889,816
871,816
889,724
871,724
885,798
875,798
885,742
875,742
930,764
830,764
930,776
830,776
887,824
873,824
887,716
873,716
900,806
860,806
900,734
860,734
882,791
878,791
882,749
878,749
930,792
830,792
930,748
830,748
929,742
831,742
929,798
831,798
887,799
873,799
887,741
873,741
896,802
864,802
896,738
864,738
886,770
874,770
886,770
874,770
933,757
827,757
933,783
827,783
911,799
849,799
911,741
849,741
920,786
840,786
920,754
840,754
890,822
870,822
890,718
870,718
907,784
853,784
907,756
853,756
927,788
833,788
927,752
833,752
882,793
878,793
882,747
878,747
925,769
835,769
925,771
835,771
910,808
850,808
910,732
850,732
912,769
848,769
912,771
848,771
898,780
862,780
898,760
862,760
888,818
872,818
888,722
872,722
888,783
872,783
888,757
872,757
904,786
856,786
904,754
856,754
919,798
841,798
919,742
841,742
911,783
849,783
911,757
849,757
919,799
841,799
919,741
841,741
889,792
871,792
889,748
871,748
930,759
830,759
930,781
830,781
923,765
837,765
923,775
837,775
924,786
836,786
924,754
836,754
922,782
838,782
922,758
838,758
921,767
839,767
921,773
839,773
933,767
827,767
933,773
827,773
887,796
873,796
887,744
873,744
929,786
831,786
929,754
831,754
923,790
837,790
923,750
837,750
916,799
844,799
916,741
844,741
900,797
860,797
900,743
860,743
887,771
873,771
887,769
873,769
932,756
828,756
932,784
828,784
898,804
862,804
898,736
862,736
882,809
878,809
882,731
878,731
905,771
855,771
905,769
855,769
901,807
859,807
901,733
859,733
918,759
842,759
918,781
842,781
899,775
861,775
899,765
861,765
882,824
878,824
882,716
878,716
933,746
827,746
933,794
827,794
900,798
860,798
900,742
860,742
923,798
837,798
923,742
837,742
905,808
855,808
905,732
855,732
895,800
865,800
895,740
865,740
924,779
836,779
924,761
836,761
908,766
852,766
908,774
852,774
891,798
869,798
891,742
869,742
906,773
854,773
906,767
854,767
923,793
837,793
923,747
837,747
934,756
826,756
934,784
826,784
901,794
859,794
901,746
859,746
894,817
866,817
894,723
866,723
931,743
829,743
931,797
829,797
925,749
835,749
925,791
835,791
924,752
836,752
924,788
836,788
891,787
869,787
891,753
869,753
893,788
867,788
893,752
867,752
883,785
877,785
883,755
877,755
890,778
870,778
890,762
870,762
886,817
874,817
886,723
874,723
882,790
878,790
882,750
878,750
905,817
855,817
905,723
855,723
898,797
862,797
898,743
862,743
881,812
879,812
881,728
879,728
904,790
856,790
904,750
856,750
883,778
877,778
883,762
877,762
881,796
879,796
881,744
879,744
369,932
299,932
369,872
299,872
364,926
304,926
364,878
304,878
350,920
318,920
350,884
318,884
380,916
288,916
380,888
288,888
379,893
289,893
379,911
289,911
364,924
304,924
364,880
304,880
373,904
295,904
373,900
295,900
384,915
284,915
384,889
284,889
378,909
290,909
378,895
290,895
374,936
294,936
374,868
294,868
346,913
322,913
346,891
322,891
359,903
309,903
359,901
309,901
365,917
303,917
365,887
303,887
348,908
320,908
348,896
320,896
353,918
315,918
353,886
315,886
372,922
296,922
372,882
296,882
342,924
326,924
342,880
326,880
361,912
307,912
361,892
307,892
362,907
306,907
362,897
306,897
372,938
296,938
372,866
296,866
364,904
304,904
364,900
304,900
359,909
309,909
359,895
309,895
358,906
310,906
358,898
310,898
370,894
298,894
370,910
298,910
340,914
328,914
340,890
328,890
343,949
325,949
343,855
325,855
364,899
304,899
364,905
304,905
382,877
286,877
382,927
286,927
370,902
298,902
370,902
298,902
375,895
293,895
375,909
293,909
351,952
317,952
351,852
317,852
379,918
289,918
379,886
289,886
385,902
283,902
385,902
283,902
346,944
322,944
346,860
322,860
339,939
329,939
339,865
329,865
362,943
306,943
362,861
306,861
370,902
298,902
370,902
298,902
356,927
312,927
356,877
312,877
348,914
320,914
348,890
320,890
355,910
313,910
355,894
313,894
377,913
291,913
377,891
291,891
373,905
295,905
373,899
295,899
357,916
311,916
357,888
311,888
373,923
295,923
373,881
295,881
368,910
300,910
368,894
300,894
385,874
283,874
385,930
283,930
385,868
283,868
385,936
283,936
369,912
299,912
369,892
299,892
383,909
285,909
383,895
285,895
374,927
294,927
374,877
294,877
365,917
303,917
365,887
303,887
375,893
293,893
375,911
293,911
346,949
322,949
346,855
322,855
355,907
313,907
355,897
313,897
358,925
310,925
358,879
310,879
367,894
301,894
367,910
301,910
350,952
318,952
350,852
318,852
385,867
283,867
385,937
283,937
348,941
320,941
348,863
320,863
375,917
293,917
375,887
293,887
362,896
306,896
362,908
306,908
361,921
307,921
361,883
307,883
351,915
317,915
351,889
317,889
339,914
329,914
339,890
329,890
337,909
331,909
337,895
331,895
361,946
307,946
361,858
307,858
386,902
282,902
386,902
282,902
343,938
325,938
343,866
325,866
364,898
304,898
364,906
304,906
354,933
314,933
354,871
314,871
345,905
323,905
345,899
323,899
376,924
292,924
376,880
292,880
386,912
282,912
386,892
282,892
360,898
308,898
360,906
308,906
385,879
283,879
385,925
283,925
349,916
319,916
349,888
319,888
359,927
309,927
359,877
309,877
368,910
300,910
368,894
300,894
386,898
282,898
386,906
282,906
360,921
308,921
360,883
308,883
386,879
282,879
386,925
282,925
373,906
295,906
373,898
295,898
383,892
285,892
383,912
285,912
385,911
283,911
385,893
283,893
377,899
291,899
377,905
291,905
353,933
315,933
353,871
315,871
379,908
289,908
379,896
289,896
341,922
327,922
341,882
327,882
342,937
326,937
342,867
326,867
361,931
307,931
361,873
307,873
344,947
324,947
344,857
324,857
375,917
293,917
375,887
293,887
364,902
304,902
364,902
304,902
363,916
305,916
363,888
305,888
363,916
305,916
363,888
305,888
351,937
317,937
351,867
317,867
355,905
313,905
355,899
313,899
353,922
315,922
353,882
315,882
343,943
325,943
343,861
325,861
347,933
321,933
347,871
321,871
